{'Propensity Stratification': (0.03655515546425555, 0.0018832683563232422), 'Direct Difference': (61.80388129256393, 0.00040531158447265625), 'Adjusted Direct': (3.402514380454422, 2.71224308013916), 'Horvitz-Thompson': (0.07362420653631781, 0.00038313865661621094), 'Doubly Robust': (0.04698603968217917, 1.9283404350280762), 'TMLE': (0.010650933337543172, 3.5961835384368896), 'Off-policy': (0.37211947412579166, 1.8893561363220215), 'Double-Double': (0.3116248001854043, 4.8374528884887695), 'Direct Prediction': (0.03138092169136819, 2.049255132675171), 'FlexTENet': (0.6432699521546624, 10.75895094871521), 'OffsetNet': (0.2508841837144613, 3.456033229827881), 'TNet': (0.01624706964853756, 4.1778178215026855), 'TARNet': (0.38758877999318336, 3.689047336578369), 'SNet3': (0.9882019393995056, 15.971708536148071), 'DRNet': (0.18598307341497672, 8.910388708114624), 'RANet': (0.048745524503089895, 6.7378082275390625), 'PWNet': (1.2418830475030553, 9.75193452835083), 'RNet': (0.3453201910789219, 6.243980646133423), 'XNet': (0.010717175863937953, 10.201737642288208)}
{'Propensity Stratification': (0.01537566998035257, 0.0019221305847167969), 'Direct Difference': (44.08556714722042, 0.0004210472106933594), 'Adjusted Direct': (3.9732177305987886, 2.823866367340088), 'Horvitz-Thompson': (0.002434148155202548, 0.00037789344787597656), 'Doubly Robust': (0.004948300131174028, 1.9464433193206787), 'TMLE': (0.03843560464623266, 3.6815552711486816), 'Off-policy': (0.7176499766540589, 1.8791837692260742), 'Double-Double': (0.02086974513214379, 4.758150577545166), 'Direct Prediction': (0.010118666517609693, 1.958841323852539), 'FlexTENet': (0.9437086438056983, 8.549516677856445), 'OffsetNet': (0.7041160946188815, 4.539804935455322), 'TNet': (0.5978842626915701, 3.6507413387298584), 'TARNet': (0.010407583417334934, 3.8466432094573975), 'SNet3': (1.0920558934224978, 15.72167158126831), 'DRNet': (0.08129876648078971, 7.434251070022583), 'RANet': (0.5800642491664051, 5.833467483520508), 'PWNet': (0.04850609499109609, 8.532434225082397), 'RNet': (0.028292823653682957, 5.832024812698364), 'XNet': (0.2919509430604841, 9.868329524993896)}
{'Propensity Stratification': (0.02124803987969196, 0.0019118785858154297), 'Direct Difference': (161.23210586170626, 0.0004172325134277344), 'Adjusted Direct': (6.294786050780553, 1.7227818965911865), 'Horvitz-Thompson': (0.028730350339069843, 0.00038170814514160156), 'Doubly Robust': (0.01958615869941152, 1.930497646331787), 'TMLE': (0.10208978549005646, 4.61774468421936), 'Off-policy': (0.4474096571152412, 1.86269211769104), 'Double-Double': (0.8650725068341001, 3.6769979000091553), 'Direct Prediction': (0.001266614235626051, 2.9194095134735107), 'FlexTENet': (0.01716505376911503, 14.853392362594604), 'OffsetNet': (0.45746164426507435, 4.395564794540405), 'TNet': (0.2579512004459248, 3.8805506229400635), 'TARNet': (0.0004509320161108856, 3.3229563236236572), 'SNet3': (0.44576787228423526, 13.319300174713135), 'DRNet': (0.43822507155785223, 9.246400594711304), 'RANet': (0.0389804197335609, 7.251502990722656), 'PWNet': (0.5329058465971434, 8.839821338653564), 'RNet': (0.07088566973337719, 5.7833473682403564), 'XNet': (0.04909588288919524, 10.94028115272522)}
{'Propensity Stratification': (0.4890994798211927, 0.0018916130065917969), 'Direct Difference': (130.1500516239573, 0.0004069805145263672), 'Adjusted Direct': (4.56430168725439, 1.7733206748962402), 'Horvitz-Thompson': (0.04086617934522692, 0.00039124488830566406), 'Doubly Robust': (0.02611800272457487, 1.9668278694152832), 'TMLE': (0.26786101951001895, 5.042313814163208), 'Off-policy': (0.5254179469314116, 2.012488842010498), 'Double-Double': (0.1150098022695084, 3.9277782440185547), 'Direct Prediction': (0.00023997681617533346, 2.079664945602417), 'FlexTENet': (1.2407881006555816, 12.271580457687378), 'OffsetNet': (0.12992529967587857, 3.762474536895752), 'TNet': (0.040043875290918546, 3.4257352352142334), 'TARNet': (0.40099869370519237, 4.102672815322876), 'SNet3': (0.7836315325663846, 12.587942123413086), 'DRNet': (0.05708016306713836, 7.891018629074097), 'RANet': (0.0006527634305563734, 6.570668697357178), 'PWNet': (0.004489603593815894, 7.152581214904785), 'RNet': (1.1697239816942846, 6.118557691574097), 'XNet': (0.23493619588625367, 9.715482711791992)}
{'Propensity Stratification': (0.03990624785818572, 0.0019047260284423828), 'Direct Difference': (29.36951151488365, 0.00042891502380371094), 'Adjusted Direct': (3.680208467161334, 1.876617670059204), 'Horvitz-Thompson': (0.0017385533789820496, 0.00040221214294433594), 'Doubly Robust': (0.017964315764549942, 2.106112480163574), 'TMLE': (0.12456226630312206, 3.80712628364563), 'Off-policy': (0.5909450647634631, 2.9504001140594482), 'Double-Double': (0.03120678640146112, 3.6388309001922607), 'Direct Prediction': (0.02968770610827205, 1.9416675567626953), 'FlexTENet': (0.4185947948722074, 9.755611658096313), 'OffsetNet': (0.05655101177579736, 2.9479143619537354), 'TNet': (0.4096100964520626, 4.0435075759887695), 'TARNet': (0.10400937424063648, 2.5853641033172607), 'SNet3': (0.08113705885341511, 16.28182864189148), 'DRNet': (0.01269620112475494, 8.206525802612305), 'RANet': (0.11867826494017458, 7.055888891220093), 'PWNet': (0.7580093637447579, 7.756600856781006), 'RNet': (0.8016991282823032, 5.8223700523376465), 'XNet': (0.1369912582913027, 10.247613668441772)}
{'Propensity Stratification': (0.007413361756305059, 0.0018572807312011719), 'Direct Difference': (19.297296261383746, 0.00041484832763671875), 'Adjusted Direct': (3.8903334956867752, 2.7949111461639404), 'Horvitz-Thompson': (0.023195287334560173, 0.0003643035888671875), 'Doubly Robust': (0.007731597616638103, 1.9180305004119873), 'TMLE': (0.691792670641817, 3.566727876663208), 'Off-policy': (0.3201131495656619, 1.8365232944488525), 'Double-Double': (0.01383284395161321, 3.68818736076355), 'Direct Prediction': (0.01116470550694213, 3.1667802333831787), 'FlexTENet': (0.007111018136333841, 14.829675674438477), 'OffsetNet': (0.006748210006418191, 3.31251859664917), 'TNet': (0.005772573659293727, 3.4540538787841797), 'TARNet': (0.00031391793403575774, 3.0451223850250244), 'SNet3': (0.5562207054817871, 16.238886833190918), 'DRNet': (0.003743634944544359, 7.227944612503052), 'RANet': (0.02707448466568615, 5.89570426940918), 'PWNet': (0.29845728326837656, 7.626994609832764), 'RNet': (0.035255162737238215, 6.334356069564819), 'XNet': (7.430658344149677e-07, 9.302582025527954)}
{'Propensity Stratification': (0.01711818701972756, 0.0019028186798095703), 'Direct Difference': (67.73891988169268, 0.00040841102600097656), 'Adjusted Direct': (2.320040168142006, 1.740901231765747), 'Horvitz-Thompson': (0.3810558947695767, 0.00039839744567871094), 'Doubly Robust': (0.15191385759674064, 1.9408977031707764), 'TMLE': (0.1567086687768161, 4.824401140213013), 'Off-policy': (0.21390864923682015, 1.843709945678711), 'Double-Double': (0.2326652122758988, 3.695221424102783), 'Direct Prediction': (0.04350461680356028, 2.0176472663879395), 'FlexTENet': (0.538788460010537, 10.501821994781494), 'OffsetNet': (0.026856699925609715, 4.127570152282715), 'TNet': (1.006880097603056, 4.078848838806152), 'TARNet': (0.8000214669625366, 3.0674238204956055), 'SNet3': (0.06589027364765163, 13.175774574279785), 'DRNet': (0.09210018275161985, 8.377613306045532), 'RANet': (0.1751214276909282, 6.617362976074219), 'PWNet': (0.004234407762291997, 8.288091897964478), 'RNet': (0.023553702674258947, 6.505779981613159), 'XNet': (0.13912659638809452, 11.062173128128052)}
{'Propensity Stratification': (15.257502209211946, 0.001889944076538086), 'Direct Difference': (2912.6580895936218, 0.0004253387451171875), 'Adjusted Direct': (49.114175191890084, 3.000394344329834), 'Horvitz-Thompson': (3.1673762210338143, 0.0003790855407714844), 'Doubly Robust': (3.5752457685998533, 2.1193735599517822), 'TMLE': (31.929273650312087, 3.611311197280884), 'Off-policy': (0.8201763096098894, 1.8431792259216309), 'Double-Double': (0.1117399406161828, 4.792468547821045), 'Direct Prediction': (18.010353201324982, 1.9601080417633057), 'FlexTENet': (94.76212371576898, 6.758578538894653), 'OffsetNet': (30.247528749867495, 5.47554349899292), 'TNet': (0.5028311704448318, 8.10676622390747), 'TARNet': (48.575159765872144, 2.5993919372558594), 'SNet3': (27.337511038606703, 7.845178604125977), 'DRNet': (7.326063630472081, 13.944087028503418), 'RANet': (0.741021555266099, 13.827282190322876), 'PWNet': (88.57728857558487, 13.213402509689331), 'RNet': (11.3195359941492, 8.828401565551758), 'XNet': (5.238211126764614, 14.92668628692627)}
{'Propensity Stratification': (5.935420704820885, 0.0019364356994628906), 'Direct Difference': (774.7620383630589, 0.0004267692565917969), 'Adjusted Direct': (7.310991748748873, 1.6565799713134766), 'Horvitz-Thompson': (0.20364535146140297, 0.00038623809814453125), 'Doubly Robust': (0.24628677767440718, 1.9584519863128662), 'TMLE': (0.9976344519874106, 4.789705514907837), 'Off-policy': (0.27965657738255734, 1.8383946418762207), 'Double-Double': (0.19098089929829687, 3.734025716781616), 'Direct Prediction': (1.499072475472562, 2.02650785446167), 'FlexTENet': (4.58374622785752, 6.046444416046143), 'OffsetNet': (4.3790102813623335, 5.354882717132568), 'TNet': (1.422223789301853, 6.125424385070801), 'TARNet': (1.269877264704687, 5.47315239906311), 'SNet3': (5.619257270238644, 9.867210388183594), 'DRNet': (1.5067328309241599, 11.547350645065308), 'RANet': (1.425400969267689, 9.793191194534302), 'PWNet': (4.080303458929045, 9.800496578216553), 'RNet': (2.7998764520266537, 8.020797729492188), 'XNet': (0.0144410946243755, 12.664453983306885)}
{'Propensity Stratification': (0.0006068299458714908, 0.0019152164459228516), 'Direct Difference': (30.92493975052403, 0.0004279613494873047), 'Adjusted Direct': (3.739200752721901, 1.8266141414642334), 'Horvitz-Thompson': (0.026962310671061328, 0.0003933906555175781), 'Doubly Robust': (0.007402730779004706, 2.0976483821868896), 'TMLE': (0.013499175018585151, 3.7445976734161377), 'Off-policy': (0.6903148567368687, 1.8312828540802002), 'Double-Double': (0.1602317552788617, 4.845401763916016), 'Direct Prediction': (0.0011848982473684295, 1.9619545936584473), 'FlexTENet': (0.004681130531442032, 9.514155626296997), 'OffsetNet': (0.13191666164905105, 2.7965071201324463), 'TNet': (0.12304531016860089, 4.595899343490601), 'TARNet': (0.04064910847505305, 3.3850598335266113), 'SNet3': (0.7273295476614002, 14.058432817459106), 'DRNet': (0.08783177506502722, 8.342746496200562), 'RANet': (0.2698295366995004, 7.029522657394409), 'PWNet': (0.5802162515683387, 8.18442153930664), 'RNet': (0.00407327612462172, 5.9480578899383545), 'XNet': (0.01933001117490019, 12.259191274642944)}
{'Propensity Stratification': (0.01213105678652278, 0.0018963813781738281), 'Direct Difference': (61.80388129256393, 0.0004200935363769531), 'Adjusted Direct': (3.276503703551123, 1.8197872638702393), 'Horvitz-Thompson': (0.08964541238022974, 0.00039076805114746094), 'Doubly Robust': (0.03620928043254925, 2.0474796295166016), 'TMLE': (0.19893411004940015, 5.066083669662476), 'Off-policy': (0.3540759736739663, 1.922658920288086), 'Double-Double': (0.2775731655735257, 3.725080728530884), 'Direct Prediction': (0.051621234219746445, 1.9641907215118408), 'FlexTENet': (0.6432699521546624, 10.654761791229248), 'OffsetNet': (0.2508841837144613, 3.4640769958496094), 'TNet': (0.01624706964853756, 4.19692325592041), 'TARNet': (0.38758877999318336, 3.695530652999878), 'SNet3': (0.9882019393995056, 15.864001512527466), 'DRNet': (0.18598307341497672, 8.648932218551636), 'RANet': (0.048745524503089895, 6.839820146560669), 'PWNet': (1.2418830475030553, 9.992047309875488), 'RNet': (0.3453201910789219, 6.367119312286377), 'XNet': (0.010717175863937953, 10.226881265640259)}
{'Propensity Stratification': (0.0032877992596145535, 0.0018763542175292969), 'Direct Difference': (44.08556714722042, 0.00041174888610839844), 'Adjusted Direct': (4.282804504571201, 2.867943525314331), 'Horvitz-Thompson': (0.013373313003836039, 0.0003712177276611328), 'Doubly Robust': (0.00626880765904789, 1.9371941089630127), 'TMLE': (0.15201132882520238, 3.5979607105255127), 'Off-policy': (0.30057105640803977, 1.953594446182251), 'Double-Double': (0.0005997669569124315, 3.8713650703430176), 'Direct Prediction': (0.02306578082964908, 3.2757155895233154), 'FlexTENet': (0.9437086438056983, 8.182428121566772), 'OffsetNet': (0.7041160946188815, 4.473733425140381), 'TNet': (0.5978842626915701, 3.5968713760375977), 'TARNet': (0.010407583417334934, 3.711702585220337), 'SNet3': (1.0920558934224978, 15.553802013397217), 'DRNet': (0.08129876648078971, 7.592516660690308), 'RANet': (0.5800642491664051, 5.893854856491089), 'PWNet': (0.04850609499109609, 8.416587829589844), 'RNet': (0.028292823653682957, 5.777230262756348), 'XNet': (0.2919509430604841, 9.713882684707642)}
{'Propensity Stratification': (0.045894715379732456, 0.0018723011016845703), 'Direct Difference': (161.23210586170626, 0.00041675567626953125), 'Adjusted Direct': (4.875603091309206, 2.7563588619232178), 'Horvitz-Thompson': (0.2839368311406211, 0.0003795623779296875), 'Doubly Robust': (0.010911057352729658, 1.8859517574310303), 'TMLE': (0.2529091856435873, 3.404376268386841), 'Off-policy': (0.319927547645872, 1.8038642406463623), 'Double-Double': (0.3972254671995147, 3.6020727157592773), 'Direct Prediction': (0.02011916974805109, 3.0768980979919434), 'FlexTENet': (0.01716505376911503, 14.00261116027832), 'OffsetNet': (0.45746164426507435, 4.0159173011779785), 'TNet': (0.2579512004459248, 3.7922706604003906), 'TARNet': (0.0004509320161108856, 3.2627854347229004), 'SNet3': (0.44576787228423526, 13.425052881240845), 'DRNet': (0.43822507155785223, 9.135072708129883), 'RANet': (0.0389804197335609, 7.097314834594727), 'PWNet': (0.5329058465971434, 8.692043781280518), 'RNet': (0.07088566973337719, 5.673302888870239), 'XNet': (0.04909588288919524, 10.686314105987549)}
{'Propensity Stratification': (0.10029502101809909, 0.0019409656524658203), 'Direct Difference': (130.1500516239573, 0.00043010711669921875), 'Adjusted Direct': (3.805697936323433, 2.8447062969207764), 'Horvitz-Thompson': (0.19066338069170077, 0.00038313865661621094), 'Doubly Robust': (0.004010436941183254, 1.865466594696045), 'TMLE': (3.029100526602251, 3.470705986022949), 'Off-policy': (0.5000355693556793, 1.8530030250549316), 'Double-Double': (0.034278345503157136, 4.97042179107666), 'Direct Prediction': (0.3037835658192321, 1.9603126049041748), 'FlexTENet': (1.2407881006555816, 12.024913787841797), 'OffsetNet': (0.12992529967587857, 3.657757043838501), 'TNet': (0.040043875290918546, 3.3606715202331543), 'TARNet': (0.40099869370519237, 4.056417226791382), 'SNet3': (0.7836315325663846, 12.62160849571228), 'DRNet': (0.05708016306713836, 7.741936922073364), 'RANet': (0.0006527634305563734, 6.388848781585693), 'PWNet': (0.004489603593815894, 6.885045766830444), 'RNet': (1.1697239816942846, 5.973704099655151), 'XNet': (0.23493619588625367, 9.513615369796753)}
{'Propensity Stratification': (0.03213168622915346, 0.0019063949584960938), 'Direct Difference': (29.36951151488365, 0.0004153251647949219), 'Adjusted Direct': (3.788416897288117, 2.7804317474365234), 'Horvitz-Thompson': (0.0005040618269264532, 0.0003750324249267578), 'Doubly Robust': (0.022391398257027097, 1.83048415184021), 'TMLE': (0.12196556589424808, 3.4051473140716553), 'Off-policy': (0.5646924542129191, 1.819108247756958), 'Double-Double': (0.02349608627292184, 4.948227405548096), 'Direct Prediction': (0.010635505401628309, 2.0022621154785156), 'FlexTENet': (0.4185947948722074, 9.822049379348755), 'OffsetNet': (0.05655101177579736, 2.9604249000549316), 'TNet': (0.4096100964520626, 4.024256706237793), 'TARNet': (0.10400937424063648, 2.5160365104675293), 'SNet3': (0.08113705885341511, 16.11261796951294), 'DRNet': (0.01269620112475494, 8.108775615692139), 'RANet': (0.11867826494017458, 6.906069755554199), 'PWNet': (0.7580093637447579, 7.572779893875122), 'RNet': (0.8016991282823032, 5.610882043838501), 'XNet': (0.1369912582913027, 9.687418699264526)}
{'Propensity Stratification': (0.0010969904816539638, 0.0019001960754394531), 'Direct Difference': (19.297296261383746, 0.0004067420959472656), 'Adjusted Direct': (2.595206061431607, 2.859093427658081), 'Horvitz-Thompson': (0.016316989852857285, 0.0003905296325683594), 'Doubly Robust': (0.007327405782400192, 1.8605320453643799), 'TMLE': (1.175883175592908, 3.5015032291412354), 'Off-policy': (0.3702213498935719, 1.8478219509124756), 'Double-Double': (0.03515532322328893, 5.1724889278411865), 'Direct Prediction': (0.06266109066672475, 2.1639792919158936), 'FlexTENet': (0.007111018136333841, 14.636356115341187), 'OffsetNet': (0.006748210006418191, 3.247286081314087), 'TNet': (0.005772573659293727, 3.446699380874634), 'TARNet': (0.00031391793403575774, 3.029576301574707), 'SNet3': (0.5562207054817871, 15.60661244392395), 'DRNet': (0.003743634944544359, 7.083445072174072), 'RANet': (0.02707448466568615, 5.7644944190979), 'PWNet': (0.29845728326837656, 7.306403875350952), 'RNet': (0.035255162737238215, 6.039769649505615), 'XNet': (7.430658344149677e-07, 8.932570695877075)}
{'Propensity Stratification': (0.01273686116119616, 0.0019066333770751953), 'Direct Difference': (67.73891988169268, 0.00040793418884277344), 'Adjusted Direct': (2.3038554384611167, 3.1149091720581055), 'Horvitz-Thompson': (0.35264674908593446, 0.00038313865661621094), 'Doubly Robust': (0.08249808463963416, 2.0593574047088623), 'TMLE': (0.4526792145784121, 3.9371681213378906), 'Off-policy': (0.12745476260568026, 1.9819457530975342), 'Double-Double': (0.2636220859936273, 4.014163494110107), 'Direct Prediction': (0.17209317638735294, 3.2961084842681885), 'FlexTENet': (0.538788460010537, 10.155939817428589), 'OffsetNet': (0.026856699925609715, 4.095624208450317), 'TNet': (1.006880097603056, 4.0862791538238525), 'TARNet': (0.8000214669625366, 3.090972900390625), 'SNet3': (0.06589027364765163, 12.754614353179932), 'DRNet': (0.09210018275161985, 8.01948618888855), 'RANet': (0.1751214276909282, 6.311307430267334), 'PWNet': (0.004234407762291997, 8.007642030715942), 'RNet': (0.023553702674258947, 6.382126569747925), 'XNet': (0.13912659638809452, 10.920766830444336)}
{'Propensity Stratification': (4.015591285103275, 0.0018780231475830078), 'Direct Difference': (2912.6580895936218, 0.00041484832763671875), 'Adjusted Direct': (64.36017596436265, 3.0378711223602295), 'Horvitz-Thompson': (0.30202042813239766, 0.0003936290740966797), 'Doubly Robust': (3.7280044871798346, 1.9629874229431152), 'TMLE': (20.856067682094718, 3.6845412254333496), 'Off-policy': (1.3844179527280183, 1.8728148937225342), 'Double-Double': (0.49087489570867726, 3.6927359104156494), 'Direct Prediction': (4.787160941063028, 3.1726105213165283), 'FlexTENet': (94.76212371576898, 6.705516338348389), 'OffsetNet': (30.247528749867495, 5.482842683792114), 'TNet': (0.5028311704448318, 7.959059238433838), 'TARNet': (48.575159765872144, 2.5149519443511963), 'SNet3': (27.337511038606703, 7.547134637832642), 'DRNet': (7.326063630472081, 13.49283480644226), 'RANet': (0.741021555266099, 13.32139801979065), 'PWNet': (88.57728857558487, 13.15193223953247), 'RNet': (11.3195359941492, 8.830625772476196), 'XNet': (5.238211126764614, 14.773897409439087)}
{'Propensity Stratification': (2.3658549017615997, 0.001867055892944336), 'Direct Difference': (774.7620383630589, 0.0004134178161621094), 'Adjusted Direct': (5.5075259246759485, 1.7423758506774902), 'Horvitz-Thompson': (0.08761574886064795, 0.000385284423828125), 'Doubly Robust': (0.24930532711019854, 3.350217580795288), 'TMLE': (2.223870657741065, 3.669513463973999), 'Off-policy': (0.515103276433846, 1.8323383331298828), 'Double-Double': (0.3101736381878476, 3.632007360458374), 'Direct Prediction': (0.26581894906099873, 1.8548941612243652), 'FlexTENet': (4.58374622785752, 5.644091367721558), 'OffsetNet': (4.3790102813623335, 5.092158555984497), 'TNet': (1.422223789301853, 5.985005617141724), 'TARNet': (1.269877264704687, 5.156390905380249), 'SNet3': (5.619257270238644, 9.408908367156982), 'DRNet': (1.5067328309241599, 11.546693563461304), 'RANet': (1.425400969267689, 9.675247192382812), 'PWNet': (4.080303458929045, 9.657176733016968), 'RNet': (2.7998764520266537, 8.076905727386475), 'XNet': (0.0144410946243755, 12.532076358795166)}
{'Propensity Stratification': (0.00032947476173898776, 0.0019235610961914062), 'Direct Difference': (30.92493975052403, 0.0004067420959472656), 'Adjusted Direct': (3.456644156368926, 1.555199146270752), 'Horvitz-Thompson': (0.016202155409478378, 0.0003826618194580078), 'Doubly Robust': (0.020857750106410673, 3.1984779834747314), 'TMLE': (0.014559783503475207, 3.3642566204071045), 'Off-policy': (0.39047166315659765, 1.8037359714508057), 'Double-Double': (0.08621612221171791, 3.604316473007202), 'Direct Prediction': (0.0025067516926104063, 1.832632303237915), 'FlexTENet': (0.004681130531442032, 9.15434455871582), 'OffsetNet': (0.13191666164905105, 2.7017288208007812), 'TNet': (0.12304531016860089, 4.53075385093689), 'TARNet': (0.04064910847505305, 3.3122925758361816), 'SNet3': (0.7273295476614002, 13.929694414138794), 'DRNet': (0.08783177506502722, 8.187416553497314), 'RANet': (0.2698295366995004, 6.918645620346069), 'PWNet': (0.5802162515683387, 8.175612211227417), 'RNet': (0.00407327612462172, 5.92715859413147), 'XNet': (0.01933001117490019, 13.481735467910767)}
{'Propensity Stratification': (0.0032604045197998756, 0.0018725395202636719), 'Direct Difference': (61.80388129256393, 0.0004062652587890625), 'Adjusted Direct': (2.75761888043588, 1.5817556381225586), 'Horvitz-Thompson': (0.07129423468400223, 0.0003867149353027344), 'Doubly Robust': (0.03480620299807188, 1.8475186824798584), 'TMLE': (0.871689326454888, 4.691125154495239), 'Off-policy': (0.4632794279150853, 1.8033010959625244), 'Double-Double': (0.22790533088947265, 3.5815234184265137), 'Direct Prediction': (0.05901457567157303, 1.8301615715026855), 'FlexTENet': (0.6432699521546624, 10.614674806594849), 'OffsetNet': (0.2508841837144613, 3.4801018238067627), 'TNet': (0.01624706964853756, 4.223736047744751), 'TARNet': (0.38758877999318336, 3.6387414932250977), 'SNet3': (0.9882019393995056, 15.038483381271362), 'DRNet': (0.18598307341497672, 8.467000246047974), 'RANet': (0.048745524503089895, 6.761922597885132), 'PWNet': (1.2418830475030553, 9.783530235290527), 'RNet': (0.3453201910789219, 6.254618883132935), 'XNet': (0.010717175863937953, 10.08203387260437)}
{'Propensity Stratification': (0.012708183540214317, 0.001882314682006836), 'Direct Difference': (44.08556714722042, 0.0004076957702636719), 'Adjusted Direct': (2.974302797691024, 2.908714771270752), 'Horvitz-Thompson': (0.017942204409755837, 0.0003685951232910156), 'Doubly Robust': (0.003302482163159806, 1.8464760780334473), 'TMLE': (9.77610582709227, 3.374221086502075), 'Off-policy': (0.5274780457772071, 1.8227980136871338), 'Double-Double': (0.03304574538904112, 3.6915977001190186), 'Direct Prediction': (0.0007119069672960013, 1.9267139434814453), 'FlexTENet': (0.9437086438056983, 8.06958293914795), 'OffsetNet': (0.7041160946188815, 4.374959707260132), 'TNet': (0.5978842626915701, 3.5466842651367188), 'TARNet': (0.010407583417334934, 3.6845457553863525), 'SNet3': (1.0920558934224978, 16.296684503555298), 'DRNet': (0.08129876648078971, 7.459964036941528), 'RANet': (0.5800642491664051, 5.831634759902954), 'PWNet': (0.04850609499109609, 8.575869083404541), 'RNet': (0.028292823653682957, 5.766439199447632), 'XNet': (0.2919509430604841, 9.601318597793579)}
{'Propensity Stratification': (0.03247352675937651, 0.0019576549530029297), 'Direct Difference': (161.23210586170626, 0.0004036426544189453), 'Adjusted Direct': (5.167547280679013, 1.5658080577850342), 'Horvitz-Thompson': (0.07691298533412043, 0.00037384033203125), 'Doubly Robust': (0.0012631062999371144, 1.9276185035705566), 'TMLE': (2.7573195743476093, 5.147489070892334), 'Off-policy': (0.24825884575510634, 1.8823914527893066), 'Double-Double': (0.6686950447784937, 3.7320399284362793), 'Direct Prediction': (0.0012949760684505694, 1.9551026821136475), 'FlexTENet': (0.01716505376911503, 13.427212476730347), 'OffsetNet': (0.45746164426507435, 4.010202884674072), 'TNet': (0.2579512004459248, 3.7717766761779785), 'TARNet': (0.0004509320161108856, 3.250974178314209), 'SNet3': (0.44576787228423526, 12.949309825897217), 'DRNet': (0.43822507155785223, 9.136773347854614), 'RANet': (0.0389804197335609, 7.2771828174591064), 'PWNet': (0.5329058465971434, 8.750502586364746), 'RNet': (0.07088566973337719, 5.671385049819946), 'XNet': (0.04909588288919524, 10.83572506904602)}
{'Propensity Stratification': (0.3227254972820829, 0.001928091049194336), 'Direct Difference': (130.1500516239573, 0.000415802001953125), 'Adjusted Direct': (5.136189939504144, 3.0085713863372803), 'Horvitz-Thompson': (0.09710805322103525, 0.00036835670471191406), 'Doubly Robust': (0.0350493558844924, 1.8419840335845947), 'TMLE': (0.337720494496673, 3.4238293170928955), 'Off-policy': (0.6944285564502998, 1.8069407939910889), 'Double-Double': (0.08439640559003533, 3.59238338470459), 'Direct Prediction': (0.014213200189616675, 1.8669617176055908), 'FlexTENet': (1.2407881006555816, 13.248481750488281), 'OffsetNet': (0.12992529967587857, 3.545260190963745), 'TNet': (0.040043875290918546, 3.290523052215576), 'TARNet': (0.40099869370519237, 3.9445583820343018), 'SNet3': (0.7836315325663846, 12.803059339523315), 'DRNet': (0.05708016306713836, 7.95661997795105), 'RANet': (0.0006527634305563734, 6.429347276687622), 'PWNet': (0.004489603593815894, 6.916385889053345), 'RNet': (1.1697239816942846, 6.105508327484131), 'XNet': (0.23493619588625367, 9.775825023651123)}
{'Propensity Stratification': (0.02730046716872919, 0.0019369125366210938), 'Direct Difference': (29.36951151488365, 0.0004246234893798828), 'Adjusted Direct': (3.415000208582755, 1.5663414001464844), 'Horvitz-Thompson': (0.00010416482177538339, 0.0003914833068847656), 'Doubly Robust': (0.021305311660771094, 1.829040288925171), 'TMLE': (0.28029669976614396, 4.9363439083099365), 'Off-policy': (0.7507985104551981, 1.8192906379699707), 'Double-Double': (0.03263103663509263, 3.6350176334381104), 'Direct Prediction': (0.05450785002768962, 1.8584601879119873), 'FlexTENet': (0.4185947948722074, 9.493783473968506), 'OffsetNet': (0.05655101177579736, 2.8692612648010254), 'TNet': (0.4096100964520626, 3.97285532951355), 'TARNet': (0.10400937424063648, 2.5315051078796387), 'SNet3': (0.08113705885341511, 16.158671140670776), 'DRNet': (0.01269620112475494, 8.31563425064087), 'RANet': (0.11867826494017458, 6.941842079162598), 'PWNet': (0.7580093637447579, 7.74544358253479), 'RNet': (0.8016991282823032, 5.7446393966674805), 'XNet': (0.1369912582913027, 9.786134004592896)}
{'Propensity Stratification': (0.006210395674453389, 0.0018765926361083984), 'Direct Difference': (19.297296261383746, 0.00040268898010253906), 'Adjusted Direct': (2.154187012849501, 1.581310749053955), 'Horvitz-Thompson': (0.01672008324879796, 0.00038504600524902344), 'Doubly Robust': (0.022251027492819302, 3.246952533721924), 'TMLE': (0.5852417423855405, 3.3870694637298584), 'Off-policy': (0.38010652566306685, 1.8146884441375732), 'Double-Double': (0.030151653776074944, 3.6154589653015137), 'Direct Prediction': (0.011693559472604325, 1.8352305889129639), 'FlexTENet': (0.007111018136333841, 14.411516904830933), 'OffsetNet': (0.006748210006418191, 3.2151012420654297), 'TNet': (0.005772573659293727, 3.4097676277160645), 'TARNet': (0.00031391793403575774, 2.9803128242492676), 'SNet3': (0.5562207054817871, 17.695027828216553), 'DRNet': (0.003743634944544359, 7.253959894180298), 'RANet': (0.02707448466568615, 5.92293643951416), 'PWNet': (0.29845728326837656, 7.39461350440979), 'RNet': (0.035255162737238215, 6.104476451873779), 'XNet': (7.430658344149677e-07, 8.987159490585327)}
